competition_id,league_name,country_id,tier,source_url,canonical_competition_id,prior_league_names
MLS1,Major League Soccer,184.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/MLS1,,

MLSR,MLS Reserve League,184.0,Reserve,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/MLSR,,

MNE1,Meridianbet 1. CFL,216.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/MNE1,,

MNE2,2. CFL,216.0,2,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/MNE2,,

MNP3,MLS Next Pro,184.0,3,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/MNP3,,

MO1N,Super Liga,112.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/MO1N,,Divizia Nationala (-2017)

MOL1,Divizia Nationala (-2017),112.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/MOL1,MO1N,

MOP2,Super Liga (Phase 2),112.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/MOP2,,

MT1N,Premier League Opening Round,106.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/MT1N,,

MT1P,Premier League Closing Round,106.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/MT1P,,

MT2P,Challenge League - Endrunde,106.0,2,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/MT2P,,Challenge League

MYA1,Myanmar National League,116.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/MYA1,,

MYS1,Malaysia Super League,103.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/MYS1,,

NAFC,NASL Fall Championship (2013 - 2017),184.0,2,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/NAFC,USL,

NC1A,Liga Primera de Nicaragua Apertura,121.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/NC1A,,

NC1C,Liga Primera de Nicaragua Clausura,121.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/NC1C,,

NCL1,National League - Central,120.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/NCL1,,

NIFS,NISA Fall Season (- 2021),184.0,3,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/NIFS,NIS3,

NIR1,Premiership,192.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/NIR1,,

NIR2,Championship,192.0,2,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/NIR2,,

NIR3,Intermediate League,192.0,3,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/NIR3,,

NIS3,NISA,184.0,3,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/NIS3,NIS3,NISA; NISA Fall Season (- 2021)

NISR,NISA Spring Season (- 2021),184.0,3,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/NISR,,

NL1,Eredivisie,122.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/NL1,,

NL2,Keuken Kampioen Divisie,122.0,2,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/NL2,,

NLAE,U19 Divisie 2 Frühling,122.0,Youth,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/NLAE,,

NLAJ,U19 Divisie 1 Frühling,122.0,Youth,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/NLAJ,,

NLBA,Beloften Entscheidungsrunde,122.0,PlayoffRelegation,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/NLBA,,

NLBB,Beloften Eerste Divisie,122.0,Reserve,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/NLBB,,

NLBE,Beloften Eredivisie,122.0,Reserve,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/NLBE,,

NLBJ,U17 Divisie 1 Frühling,122.0,Youth,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/NLBJ,,

NLBV,Beloften Vorrunde,122.0,Reserve,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/NLBV,,

NLEV,U19 Division 2 Fall,122.0,Youth,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/NLEV,,

NLJV,U19 Division 1 Herbst,122.0,Youth,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/NLJV,,

NLN6,National League North,189.0,6,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/NLN6,,

NLS6,National League South,189.0,6,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/NLS6,,

NLVB,U17 Divisie 1 Herbst,122.0,Youth,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/NLVB,,

NNL1,National League - North,120.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/NNL1,,

NO1,Eliteserien,125.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/NO1,,

NO2,OBOS-ligaen,125.0,2,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/NO2,,

NO31,PostNord-ligaen Avd. 1,125.0,3,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/NO31,,

NO32,PostNord-ligaen Avd. 2,125.0,3,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/NO32,,

NO41,Norsk Tipping-Ligaen avdeling 1,125.0,4,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/NO41,,

NO42,Norsk Tipping-Ligaen avdeling 2,125.0,4,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/NO42,,

NO43,Norsk Tipping-Ligaen avdeling 3,125.0,4,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/NO43,,

NO44,Norsk Tipping-Ligaen avdeling 4,125.0,4,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/NO44,,

NO45,Norsk Tipping-Ligaen avdeling 5,125.0,4,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/NO45,,

NO46,Norsk Tipping-Ligaen avdeling 6,125.0,4,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/NO46,,

NO93,Oberliga Nord (- 93/94),40.0,3,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/NO93,L3,

NPFL,Nigeria Professional Football League,124.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/NPFL,,

NPL1,Nepal Super League,119.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/NPL1,,

NSL1,National League - South,120.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/NSL1,,

NTD,Tweede Divisie,122.0,3,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/NTD,,

NZL1,New Zealand Premiership (- 2021),120.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/NZL1,,

OBLA,Bayernliga (- 11/12),40.0,5,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/OBLA,,

OBLB,Oberliga Baden-Württemberg,40.0,5,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/OBLB,,

OBLC,Hessenliga,40.0,5,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/OBLC,,

OBLD,Oberliga Südwest (08/09 - 11/12),40.0,5,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/OBLD,,

OBLE,NRW-Liga (- 11/12),40.0,5,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/OBLE,,

OBLF,NOFV-Oberliga Nord,40.0,5,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/OBLF,,

OBLG,NOFV-Oberliga Süd,40.0,5,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/OBLG,,

OBLH,Oberliga Niedersachsen-West (- 09/10),40.0,5,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/OBLH,,

OBLI,Oberliga Niedersachsen-Ost (- 09/10),40.0,5,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/OBLI,,

OBLJ,Oberliga Hamburg,40.0,5,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/OBLJ,,

OBLK,Bremenliga,40.0,5,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/OBLK,,

OBLL,Oberliga Schleswig-Holstein,40.0,5,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/OBLL,,

OBLN,Oberliga Niedersachsen,40.0,5,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/OBLN,,

OBSM,NOFV-Oberliga Mitte (91/92 - 93/94),40.0,3,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/OBSM,L3,

OBSS,NOFV-Oberliga Süd (91/92 - 93/94),40.0,3,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/OBSS,L3,

OBW3,Oberliga Baden-Württemberg (- 93/94),40.0,3,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/OBW3,L3,

OL0,Oberliga Bayern (94/95- 07/08),40.0,4,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/OL0,RLB3,

OL1,Oberliga Hamburg / S-H (- 03/04),40.0,4,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/OL1,RL1,

OL2,Oberliga Niedersachsen/Bremen (- 03/04),40.0,4,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/OL2,RLN3,

OL3,NOFV-Oberliga Nord (- 07/08),40.0,4,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/OL3,RLN4,

OL4,NOFV-Oberliga Süd (- 07/08),40.0,4,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/OL4,RLN4,

OL5,Oberliga Nordrhein (94/95 - 07/08),40.0,4,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/OL5,RLW3,

OL6,Oberliga Westfalen (94/95 - 07/08),40.0,4,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/OL6," ""RLW3""",

OL7,Oberliga Hessen (- 07/08),40.0,4,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/OL7,RLN3,

OL8,Oberliga Südwest (94/95 - 07/08),40.0,4,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/OL8,RLSW,

OL9,Oberliga Baden-Württemberg (94/95- 07/08),40.0,4,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/OL9,RL2,

OLA,Oberliga Nord (- 07/08),40.0,4,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/OLA,RLN3,

OLB1,Bayernliga Nord,40.0,5,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/OLB1,,

OLB2,Bayernliga Süd,40.0,5,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/OLB2,,

OLMR,Mittelrheinliga,40.0,5,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/OLMR,,

OLNA,Oberliga Nordrhein (- 93/94),40.0,3,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/OLNA,L3,

OLNI,Oberliga Niederrhein,40.0,5,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/OLNI,,

OLRP,Oberliga Rheinland-Pfalz/Saar,40.0,5,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/OLRP,,

OLW3,Oberliga Westfalen,40.0,5,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/OLW3,,

OM1L,Oman Jindal League,126.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/OM1L,,

ORPE,Oberliga Rheinland-Pfalz/Saar - Endrunde,40.0,PlayoffRelegation,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/ORPE,,

P232,Liga Revelação - Zweite Runde,136.0,Youth,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/P232,,

PAR2,División Intermedia,132.0,2,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/PAR2,,

PDV1,Primera División Clausura,36.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/PDV1,,Primera División Clausura 2. Phase (- 17/18)

PEDI,Liga 1 Liguilla B,133.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/PEDI,TDeA,

PEDP,Liga 1 Liguilla A,133.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/PEDP,TDeA,

PER2,Liga 2,133.0,2,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/PER2,,

PERC,Torneo Descentralizado (2007 - 2013),133.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/PERC,TDeA,

PERS,Torneo Descentralizado Segunda Fase,133.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/PERS,TDeA,

PFL1,Philippines Football League,134.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/PFL1,,United Football League (-2016)

PHI1,United Football League (-2016),134.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/PHI1,PFL1,

PL1,PKO BP Ekstraklasa,135.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/PL1,,

PL2,Betclic 1 Liga,135.0,2,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/PL2,,

PL2L,Betclic 2 Liga,135.0,3,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/PL2L,,

PL31,Betclic 3 Liga - Gruppe I,135.0,4,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/PL31,,

PL32,Betclic 3 Liga - Gruppe II,135.0,4,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/PL32,,

PL33,Betclic 3 Liga - Gruppe III,135.0,4,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/PL33,,

PL34,Betclic 3 Liga - Gruppe IV,135.0,4,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/PL34,,

PL3W,2 Liga - Ost,135.0,3,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/PL3W,,

PL3Z,2 Liga - West,135.0,3,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/PL3Z,,

PLI3,Liga 3,133.0,3,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/PLI3,,

PLJF,Zentrale Jugendliga - Finalrunde,135.0,PlayoffRelegation,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/PLJF,,

PLJW,Zentrale Jugendliga Ost (bis 17/18),135.0,Youth,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/PLJW,PLZJ,

PLJZ,Zentrale Jugendliga West (bis 17/18),135.0,Youth,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/PLJZ,PLZJ,

PLZJ,Zentrale Jugendliga,135.0,Youth,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/PLZJ,,Zentrale Jugendliga Ost (bis 17/18); Zentrale Jugendliga West (bis 17/18)

PN1A,Liga Panameña de Fútbol Apertura,130.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/PN1A,,

PN1C,Liga Panameña de Fútbol Clausura,130.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/PN1C,,

PO1,Liga Portugal,136.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/PO1,,

PO2,Liga Portugal 2,136.0,2,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/PO2,,

POLL,Play-Off Liga Portugal 2,136.0,PlayoffRelegation,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/POLL,,

PR1C,Primera División Clausura,132.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/PR1C,,

PRA1,Liga Puerto Rico Apertura,228.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/PRA1,,

PRC1,Liga Puerto Rico Clausura,228.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/PRC1,,

PT23,Liga Revelação U23,136.0,Youth,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/PT23,,

PT3A,Liga 3,136.0,3,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/PT3A,,

QSL,Qatar Stars League,137.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/QSL,,

QU2L,Qatari Second Division,137.0,2,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/QU2L,,

R3D1,2. Division A (Phase 1),141.0,3,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/R3D1,,

R3D2,2. Division A (Phase 2),141.0,3,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/R3D2,,

RHL,Rheinlandliga,40.0,6,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/RHL,,

RJL2,U19 M-Liga (seit 2024),141.0,Youth,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/RJL2,,

RJP1,U19 M-Liga Play-off,141.0,PlayoffRelegation,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/RJP1,,

RKNL,Korea National League (2011-2019),87.0,3,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/RKNL,K3L,

RL1,Regionalliga Nord (- 11/12),40.0,4,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/RL1,RLN3,Oberliga Hamburg / S-H (- 03/04)

RL2,Regionalliga Süd (- 11/12),40.0,4,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/RL2,,Oberliga Baden-Württemberg (94/95- 07/08)

RL3,Regionalliga West (- 11/12),40.0,4,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/RL3,RLW3,

RLB3,Regionalliga Bayern,40.0,4,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/RLB3,,Oberliga Bayern (94/95- 07/08)

RLN3,Regionalliga Nord,40.0,4,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/RLN3,,Oberliga Hessen (- 07/08); Oberliga Niedersachsen/Bremen (- 03/04); Oberliga Nord (- 07/08); Regionalliga Nord (- 11/12)

RLN4,Regionalliga Nordost,40.0,4,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/RLN4,,NOFV-Oberliga Nord (- 07/08); NOFV-Oberliga Süd (- 07/08)

RLSA,Regionalliga Salzburg Abstiegsrunde (- 2023),127.0,3,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/RLSA,,

RLSW,Regionalliga Südwest,40.0,4,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/RLSW,,Oberliga Südwest (94/95 - 07/08)

RLW3,Regionalliga West,40.0,4,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/RLW3,,Oberliga Nordrhein (94/95 - 07/08); Regionalliga West (- 11/12)

RN,Regionalliga Nord (94/95 - 07/08),40.0,3,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/RN,L3,

RNO,Regionalliga Nord/Ost (94/95 - 99/00),40.0,3,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/RNO,L3,

RO1,SuperLiga,140.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/RO1,,

RO2,Liga 2,140.0,2,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/RO2,,

RO2B,Liga II - Seria II,140.0,2,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/RO2B,,

RPLO,Russian PFL Ost (-2019),141.0,3,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/RPLO,,

RPLS,Zweite Liga Division B Gruppe 1 (-2023),141.0,3,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/RPLS,,

RPLU,2. Division B Gruppe 4 (-2023),141.0,3,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/RPLU,,

RPLW,Zweite Liga Division B Gruppe 2 (-2023),141.0,3,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/RPLW,,

RPLZ,Zweite Liga Division B Gruppe 3 (-2023),141.0,3,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/RPLZ,,

RS,Regionalliga Süd (94/95 - 07/08),40.0,3,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/RS,L3,

RSK1,K League 1,87.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/RSK1,,"K League - Second Stage ('84,'86,'95,'96,'04-'06)"

RSK2,K League 2,87.0,2,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/RSK2,,

RU1,Premier Liga,141.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/RU1,,

RU16,Russian U16 Youth Football League,141.0,Youth,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/RU16,,

RU17,Russian U17 Youth Football League,141.0,Youth,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/RU17,,

RU2,1.Division,141.0,2,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/RU2,,

RUJL,U19 M-Liga (- 2023),141.0,Youth,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/RUJL,,

RWS,Regionalliga West-Südwest (94/95 - 99/00),40.0,3,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/RWS,L3,

S21N,Folksam U21 Allsvenskan Norra,147.0,Reserve,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/S21N,,

S21S,Folksam U21 Allsvenskan Södra,147.0,Reserve,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/S21S,,

SA1,Saudi Pro League,146.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/SA1,,

SA2L,Saudi First Division League,146.0,2,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/SA2L,,

SB17,Kadetska liga Srbije,215.0,Youth,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/SB17,,

SB19,Omladinska liga Srbije,215.0,Youth,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/SB19,,

SC1,Scottish Premiership,190.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/SC1,,

SC2,Scottish Championship,190.0,2,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/SC2,,

SC3,Scottish League One,190.0,3,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/SC3,,

SC4,Scottish League Two,190.0,4,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/SC4,,

SC4A,Scottish League Two Abstiegsrunde,190.0,PlayoffRelegation,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/SC4A,,

SC4M,Scottish League Two Meisterrunde,190.0,PlayoffRelegation,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/SC4M,,

SC5H,Scottish Highland Football League,190.0,5,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/SC5H,,

SC5L,Scottish Lowland Football League,190.0,5,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/SC5L,,

SE1,Allsvenskan,147.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/SE1,,

SE2,Superettan,147.0,2,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/SE2,,

SE3N,Ettan Norra,147.0,3,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/SE3N,,

SE3S,Ettan Södra,147.0,3,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/SE3S,,

SEN1,Ligue 1,149.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/SEN1,,

SER1,Super Liga Srbije,215.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/SER1,,

SER2,Prva liga Srbije,215.0,2,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/SER2,,

SFA1,Betway Premiership,159.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/SFA1,,

SIN1,Singapore Premier League,153.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/SIN1,,

SK19,I. Liga starsieho dorastu,154.0,Youth,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/SK19,,

SK2,MONACObet liga,154.0,2,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/SK2,,

SK2P,II. Liga Promotion,154.0,PlayoffRelegation,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/SK2P,,

SL1,Prva Liga,155.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/SL1,,

SL19,NextGen Liga,155.0,Youth,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/SL19,,

SL1A,Primera División Apertura,45.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/SL1A,,

SL1C,Primera División Clausura,45.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/SL1C,,

SL2,Druga Liga,155.0,2,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/SL2,,

SL2P,Scottish League Two Playoffs,190.0,PlayoffRelegation,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/SL2P,,

SLI,Sachsenliga,40.0,6,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/SLI,,

SLO1,Niké Liga,154.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/SLO1,,

SMR1,Campionato Sammarinese,144.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/SMR1,,

SU1L,Vyschaya Liga (- 1991),221.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/SU1L,,

SU2L,Pervaya Liga (-1991),221.0,2,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/SU2L,,

SW93,Oberliga Südwest (78/79 - 93/94),40.0,3,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/SW93,L3,

T191,U19 Süper Lig,174.0,Youth,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/T191,,

T211,U21 Süper Lig,174.0,Youth,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/T211,,

TAD1,Vysshaya Liga,165.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/TAD1,,

TDeA,Liga 1 Apertura,133.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/TDeA,,Liga 1 Liguilla A; Liga 1 Liguilla B; Torneo Descentralizado (2007 - 2013); Torneo Descentralizado Segunda Fase

TDeC,Liga 1 Clausura,133.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/TDeC,,

TFL2,Taiwan Football League Div.2,164.0,2,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/TFL2,,

TFPL,Taiwan Football Premier League,164.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/TFPL,,

THA1,Thai League,167.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/THA1,,

THA2,Thai League 2,167.0,2,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/THA2,,

THLI,Thüringenliga,40.0,6,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/THLI,,

TOHL,Tohoku Soccer League (Div.1),77.0,5,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/TOHL,,

TOSL,Tokai Soccer League (Div.1),77.0,5,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/TOSL,,

TR1,Süper Lig,174.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/TR1,,

TR2,1.Lig,174.0,2,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/TR2,,

TR3A,2.Lig Beyaz,174.0,3,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/TR3A,,

TR3B,2.Lig Kirmizi,174.0,3,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/TR3B,,

TR4A,3.Lig Grup 1,174.0,4,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/TR4A,,

TR4B,3.Lig Grup 2,174.0,4,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/TR4B,,

TR4C,3.Lig Grup 3,174.0,4,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/TR4C,,

TR4D,3.Lig Grup 4,174.0,4,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/TR4D,,

TS1,Chance Liga,172.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/TS1,,

TS2,Chance Narodni Liga,172.0,2,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/TS2,,

TUN1,Ligue 1,173.0,1,https://www.transfermarkt.de/jumplist/startseite/wettbewerb/TUN1,,

